title,start,end,lecture,enrollment,enroll_total,enroll_capacity,mult_list_flag,multi_header,multi_list_classes,meet_bdg,meet_rm,Subj_Area,Days_in_week,strt_time,stop_time,fac_capacity,start_date
ARABIC  1C      ,2014-11-10T10:00:00,2014-11-10T11:50:00,LEC 2,Enr: 23 of 25,23,25,n,,[],ROLFE   ,  03135  ,ARABIC ,M      ,10:00:00,11:50:00,45,12/16/2018 12:00:00 AM
COMM    1       ,2014-11-11T10:00:00,2014-11-11T11:50:00,LEC 6,Enr: 30 of 30,30,30,n,,[],ROLFE   ,  03135  ,COMM   ,TR     ,10:00:00,11:50:00,45,12/16/2018 12:00:00 AM
COMM    1       ,2014-11-13T10:00:00,2014-11-13T11:50:00,LEC 6,Enr: 30 of 30,30,30,n,,[],ROLFE   ,  03135  ,COMM   ,TR     ,10:00:00,11:50:00,45,12/16/2018 12:00:00 AM
COMM    10      ,2014-11-12T10:00:00,2014-11-12T10:50:00,DIS 1E,Enr: 20 of 25,20,25,n,,[],ROLFE   ,  03135  ,COMM   ,W      ,10:00:00,10:50:00,45,12/16/2018 12:00:00 AM
COMM    10      ,2014-11-12T11:00:00,2014-11-12T11:50:00,DIS 1F,Enr: 20 of 25,20,25,n,,[],ROLFE   ,  03135  ,COMM   ,W      ,11:00:00,11:50:00,45,12/16/2018 12:00:00 AM
EC ENGR 189     ,2014-11-14T11:00:00,2014-11-14T11:50:00,SEM 1,Enr: 12 of 25,12,25,n,,[],ROLFE   ,  03135  ,EC ENGR,F      ,11:00:00,11:50:00,45,12/16/2018 12:00:00 AM
CHEM    153A    ,2014-11-14T12:00:00,2014-11-14T12:50:00,DIS 2L,Enr: 29 of 29,29,29,n,,[],ROLFE   ,  03135  ,CHEM   ,F      ,12:00:00,12:50:00,45,12/16/2018 12:00:00 AM
COMM    1       ,2014-11-11T12:00:00,2014-11-11T13:50:00,LEC 7,Enr: 31 of 30,31,30,n,,[],ROLFE   ,  03135  ,COMM   ,TR     ,12:00:00,13:50:00,45,12/16/2018 12:00:00 AM
COMM    1       ,2014-11-13T12:00:00,2014-11-13T13:50:00,LEC 7,Enr: 31 of 30,31,30,n,,[],ROLFE   ,  03135  ,COMM   ,TR     ,12:00:00,13:50:00,45,12/16/2018 12:00:00 AM
JEWISH  M142    ,2014-11-10T12:00:00,2014-11-10T14:30:00,LEC 1,Enr: 19 of 40,14,20,y,Multiple-Listed Class,"['Jewish Studies (JEWISH) M142 - Modern Israel: Politics, Society, Culture', 'Middle Eastern Studies (M E STD) M142 - Modern Israel: Politics, Society, Culture']",ROLFE   ,  03135  ,JEWISH ,M      ,12:00:00,14:30:00,45,12/16/2018 12:00:00 AM
LBR STD M143    ,2014-11-12T12:00:00,2014-11-12T12:50:00,DIS 1B,Enr: 21 of 21,21,21,y,Multiple-Listed Class,"['Asian American Studies (ASIA AM) M162 - Class and Gender in Care Work', 'Chicana/o and Central American Studies (CCAS) M128B - Class and Gender in Care Work', 'Gender Studies (GENDER) M140C - Class and Gender in Care Work', 'Labor Studies (LBR STD) M143 - Class and Gender in Care Work']",ROLFE   ,  03135  ,LBR STD,W      ,12:00:00,12:50:00,45,12/16/2018 12:00:00 AM
COM LIT 100     ,2014-11-12T13:00:00,2014-11-12T15:50:00,LEC 1,Enr: 20 of 20,20,20,n,,[],ROLFE   ,  03135  ,COM LIT,W      ,13:00:00,15:50:00,45,12/16/2018 12:00:00 AM
LING    495     ,2014-11-14T13:00:00,2014-11-14T14:50:00,SEM 1,Enr: 12 of 15,12,15,n,,[],ROLFE   ,  03135  ,LING   ,F      ,13:00:00,14:50:00,45,12/16/2018 12:00:00 AM
COMM    1       ,2014-11-11T14:00:00,2014-11-11T15:50:00,LEC 3,Enr: 30 of 30,30,30,n,,[],ROLFE   ,  03135  ,COMM   ,TR     ,14:00:00,15:50:00,45,12/16/2018 12:00:00 AM
COMM    1       ,2014-11-13T14:00:00,2014-11-13T15:50:00,LEC 3,Enr: 30 of 30,30,30,n,,[],ROLFE   ,  03135  ,COMM   ,TR     ,14:00:00,15:50:00,45,12/16/2018 12:00:00 AM
COM SCI 289A    ,2014-11-10T16:00:00,2014-11-10T17:50:00,LEC 1,Enr: 7 of 30,7,30,n,,[],ROLFE   ,  03135  ,COM SCI,MW     ,16:00:00,17:50:00,45,12/16/2018 12:00:00 AM
COM SCI 289A    ,2014-11-12T16:00:00,2014-11-12T17:50:00,LEC 1,Enr: 7 of 30,7,30,n,,[],ROLFE   ,  03135  ,COM SCI,MW     ,16:00:00,17:50:00,45,12/16/2018 12:00:00 AM
COMM    1       ,2014-11-11T16:00:00,2014-11-11T17:50:00,LEC 8,Enr: 25 of 30,25,30,n,,[],ROLFE   ,  03135  ,COMM   ,TR     ,16:00:00,17:50:00,45,12/16/2018 12:00:00 AM
COMM    1       ,2014-11-13T16:00:00,2014-11-13T17:50:00,LEC 8,Enr: 25 of 30,25,30,n,,[],ROLFE   ,  03135  ,COMM   ,TR     ,16:00:00,17:50:00,45,12/16/2018 12:00:00 AM
COMM    1       ,2014-11-10T18:00:00,2014-11-10T20:50:00,LEC 4,Enr: 30 of 30,30,30,n,,[],ROLFE   ,  03135  ,COMM   ,M      ,18:00:00,20:50:00,45,12/16/2018 12:00:00 AM
COMM    1       ,2014-11-12T18:00:00,2014-11-12T20:50:00,LEC 5,Enr: 27 of 30,27,30,n,,[],ROLFE   ,  03135  ,COMM   ,W      ,18:00:00,20:50:00,45,12/16/2018 12:00:00 AM
SPAN    11B     ,2014-11-10T10:00:00,2014-11-10T11:50:00,LEC 1,Enr: 1 of 15,1,15,n,,[],ROLFE   ,  04330  ,SPAN   ,MW     ,10:00:00,11:50:00,10,9/29/1988 12:00:00 AM
SPAN    11B     ,2014-11-12T10:00:00,2014-11-12T11:50:00,LEC 1,Enr: 1 of 15,1,15,n,,[],ROLFE   ,  04330  ,SPAN   ,MW     ,10:00:00,11:50:00,10,9/29/1988 12:00:00 AM
SPAN    296     ,2014-11-11T12:00:00,2014-11-11T14:50:00,RGP 1,Enr: 2 of 10,2,10,n,,[],ROLFE   ,  04330  ,SPAN   ,T      ,12:00:00,14:50:00,10,9/29/1988 12:00:00 AM
PORTGSE 290     ,2014-11-13T15:00:00,2014-11-13T17:50:00,DIS 1,Enr: 4 of 10,4,10,n,,[],ROLFE   ,  04330  ,PORTGSE,R      ,15:00:00,17:50:00,10,9/29/1988 12:00:00 AM
SPAN    290     ,2014-11-10T15:00:00,2014-11-10T17:50:00,LEC 1,Enr: 5 of 10,5,10,n,,[],ROLFE   ,  04330  ,SPAN   ,M      ,15:00:00,17:50:00,10,9/29/1988 12:00:00 AM
LING    111     ,2014-11-13T08:00:00,2014-11-13T08:50:00,DIS 1A,Enr: 2 of 17,2,17,n,,[],ROYCE   ,  00148  ,LING   ,R      ,08:00:00,08:50:00,24,9/26/2019 12:00:00 AM
LING    130     ,2014-11-14T08:00:00,2014-11-14T08:50:00,DIS 1A,Enr: 16 of 16,16,16,n,,[],ROYCE   ,  00148  ,LING   ,F      ,08:00:00,08:50:00,24,9/26/2019 12:00:00 AM
HNRS    86      ,2014-11-11T09:00:00,2014-11-11T11:50:00,SEM 1,Enr: 19 of 15,19,15,n,,[],ROYCE   ,  00148  ,HNRS   ,T      ,09:00:00,11:50:00,24,9/26/2019 12:00:00 AM
LING    111     ,2014-11-13T09:00:00,2014-11-13T09:50:00,DIS 1B,Enr: 10 of 18,10,18,n,,[],ROYCE   ,  00148  ,LING   ,R      ,09:00:00,09:50:00,24,9/26/2019 12:00:00 AM
LING    130     ,2014-11-14T09:00:00,2014-11-14T09:50:00,DIS 1B,Enr: 16 of 16,16,16,n,,[],ROYCE   ,  00148  ,LING   ,F      ,09:00:00,09:50:00,24,9/26/2019 12:00:00 AM
SOCIOL  203     ,2014-11-10T09:00:00,2014-11-10T11:50:00,SEM 1,Enr: 12 of 15,12,15,n,,[],ROYCE   ,  00148  ,SOCIOL ,M      ,09:00:00,11:50:00,24,9/26/2019 12:00:00 AM
ANTHRO  M239R   ,2014-11-12T10:00:00,2014-11-12T12:50:00,SEM 1,Enr: 14 of 15,3,3,y,Multiple-Listed Class,"['Anthropology (ANTHRO) M239R - Latinx Photoethnography', 'Chicana/o and Central American Studies (CCAS) M218 - Latinx Photoethnography']",ROYCE   ,  00148  ,ANTHRO ,W      ,10:00:00,12:50:00,24,9/26/2019 12:00:00 AM
GENDER  M114    ,2014-11-13T10:00:00,2014-11-13T10:50:00,DIS 1A,Enr: 25 of 25,5,5,y,Multiple-Listed Class,"['Gender Studies (GENDER) M114 - Introduction to Lesbian, Gay, Bisexual, Transgender, and Queer Studies', 'Lesbian, Gay, Bisexual, Transgender, and Queer Studies (LGBTQS) M114 - Introduction to Lesbian, Gay, Bisexual, Transgender, and Queer Studies']",ROYCE   ,  00148  ,GENDER ,R      ,10:00:00,10:50:00,24,9/26/2019 12:00:00 AM
POL SCI 6       ,2014-11-14T10:00:00,2014-11-14T10:50:00,DIS 1E,Enr: 19 of 20,19,20,n,,[],ROYCE   ,  00148  ,POL SCI,F      ,10:00:00,10:50:00,24,9/26/2019 12:00:00 AM
JAPAN   75      ,2014-11-14T11:00:00,2014-11-14T11:50:00,DIS 1I,Enr: 25 of 25,25,25,n,,[],ROYCE   ,  00148  ,JAPAN  ,F      ,11:00:00,11:50:00,24,9/26/2019 12:00:00 AM
ANTHRO  194     ,2014-11-10T12:00:00,2014-11-10T13:15:00,SEM 2,Enr: 1 of 15,1,15,n,,[],ROYCE   ,  00148  ,ANTHRO ,M      ,12:00:00,13:15:00,24,9/26/2019 12:00:00 AM
JAPAN   75      ,2014-11-14T12:00:00,2014-11-14T12:50:00,DIS 1J,Enr: 25 of 25,25,25,n,,[],ROYCE   ,  00148  ,JAPAN  ,F      ,12:00:00,12:50:00,24,9/26/2019 12:00:00 AM
THEATER 11      ,2014-11-11T12:30:00,2014-11-11T13:45:00,SEM 2,Enr: 16 of 22,16,22,n,,[],ROYCE   ,  00148  ,THEATER,TR     ,12:30:00,13:45:00,24,9/26/2019 12:00:00 AM
THEATER 11      ,2014-11-13T12:30:00,2014-11-13T13:45:00,SEM 2,Enr: 16 of 22,16,22,n,,[],ROYCE   ,  00148  ,THEATER,TR     ,12:30:00,13:45:00,24,9/26/2019 12:00:00 AM
COMM    141     ,2014-11-12T13:00:00,2014-11-12T13:50:00,DIS 1A,Enr: 25 of 25,25,25,n,,[],ROYCE   ,  00148  ,COMM   ,W      ,13:00:00,13:50:00,24,9/26/2019 12:00:00 AM
C&S BIO M187    ,2014-11-11T14:00:00,2014-11-11T15:50:00,LEC 4,Enr: 19 of 19,19,19,y,Multiple-Listed Class,"['Bioengineering (BIOENGR) CM187 - Research Communication in Computational and Systems Biology', 'Computational and Systems Biology (C&S BIO) M187 - Research Communication in Computational and Systems Biology', 'Computer Science (COM SCI) CM187 - Research Communication in Computational and Systems Biology']",ROYCE   ,  00148  ,C&S BIO,TR     ,14:00:00,15:50:00,24,9/26/2019 12:00:00 AM
C&S BIO M187    ,2014-11-13T14:00:00,2014-11-13T15:50:00,LEC 4,Enr: 19 of 19,19,19,y,Multiple-Listed Class,"['Bioengineering (BIOENGR) CM187 - Research Communication in Computational and Systems Biology', 'Computational and Systems Biology (C&S BIO) M187 - Research Communication in Computational and Systems Biology', 'Computer Science (COM SCI) CM187 - Research Communication in Computational and Systems Biology']",ROYCE   ,  00148  ,C&S BIO,TR     ,14:00:00,15:50:00,24,9/26/2019 12:00:00 AM
ENGL    4WX     ,2014-11-10T14:00:00,2014-11-10T15:50:00,LEC 2,Enr: 20 of 20,20,20,n,,[],ROYCE   ,  00148  ,ENGL   ,MW     ,14:00:00,15:50:00,24,9/26/2019 12:00:00 AM
ENGL    4WX     ,2014-11-12T14:00:00,2014-11-12T15:50:00,LEC 2,Enr: 20 of 20,20,20,n,,[],ROYCE   ,  00148  ,ENGL   ,MW     ,14:00:00,15:50:00,24,9/26/2019 12:00:00 AM
LING    120A    ,2014-11-14T14:00:00,2014-11-14T14:50:00,DIS 1A,Enr: 21 of 20,21,20,n,,[],ROYCE   ,  00148  ,LING   ,F      ,14:00:00,14:50:00,24,9/26/2019 12:00:00 AM
LING    120A    ,2014-11-14T15:00:00,2014-11-14T15:50:00,DIS 1B,Enr: 20 of 20,20,20,n,,[],ROYCE   ,  00148  ,LING   ,F      ,15:00:00,15:50:00,24,9/26/2019 12:00:00 AM
ANTHRO  M67W    ,2014-11-13T16:00:00,2014-11-13T16:50:00,DIS 1A,Enr: 20 of 20,10,10,y,Multiple-Listed Class,"['Anthropology (ANTHRO) M67W - Making and Studying Modern Middle East', 'Middle Eastern Studies (M E STD) M50CW - Making and Studying Modern Middle East']",ROYCE   ,  00148  ,ANTHRO ,R      ,16:00:00,16:50:00,24,9/26/2019 12:00:00 AM
NR EAST 495     ,2014-11-10T16:00:00,2014-11-10T17:50:00,SEM 1,Enr: 10 of 10,10,10,n,,[],ROYCE   ,  00148  ,NR EAST,M      ,16:00:00,17:50:00,24,9/26/2019 12:00:00 AM
INTL DV M150    ,2014-11-13T17:00:00,2014-11-13T17:50:00,DIS 1B,Enr: 0 of 0,0,0,y,Multiple-Listed Class,"['International Development Studies (INTL DV) M150 - Political Economy of Climate Change', 'Political Science (POL SCI) M152 - Political Economy of Climate Change']",ROYCE   ,  00148  ,INTL DV,R      ,17:00:00,17:50:00,24,9/26/2019 12:00:00 AM
LING    102     ,2014-11-13T08:00:00,2014-11-13T08:50:00,DIS 1A,Enr: 20 of 20,20,20,n,,[],ROYCE   ,  00150  ,LING   ,R      ,08:00:00,08:50:00,37,1/12/1998 12:00:00 AM
CHEM    14A     ,2014-11-11T09:00:00,2014-11-11T09:50:00,DIS 1A,Enr: 30 of 30,30,30,n,,[],ROYCE   ,  00150  ,CHEM   ,T      ,09:00:00,09:50:00,37,1/12/1998 12:00:00 AM
LING    102     ,2014-11-13T09:00:00,2014-11-13T09:50:00,DIS 1B,Enr: 20 of 20,20,20,n,,[],ROYCE   ,  00150  ,LING   ,R      ,09:00:00,09:50:00,37,1/12/1998 12:00:00 AM
SPAN    7B      ,2014-11-10T09:30:00,2014-11-10T10:45:00,LEC 1,Enr: 12 of 25,12,25,n,,[],ROYCE   ,  00150  ,SPAN   ,MW     ,09:30:00,10:45:00,37,1/12/1998 12:00:00 AM
SPAN    7B      ,2014-11-12T09:30:00,2014-11-12T10:45:00,LEC 1,Enr: 12 of 25,12,25,n,,[],ROYCE   ,  00150  ,SPAN   ,MW     ,09:30:00,10:45:00,37,1/12/1998 12:00:00 AM
C&EE    110     ,2014-11-11T10:00:00,2014-11-11T10:50:00,DIS 1B,Enr: 37 of 37,37,37,n,,[],ROYCE   ,  00150  ,C&EE   ,T      ,10:00:00,10:50:00,37,1/12/1998 12:00:00 AM
ECON    2       ,2014-11-13T10:00:00,2014-11-13T10:50:00,DIS 1E,Enr: 29 of 28,29,28,n,,[],ROYCE   ,  00150  ,ECON   ,R      ,10:00:00,10:50:00,37,1/12/1998 12:00:00 AM
MAT SCI 104     ,2014-11-14T10:00:00,2014-11-14T10:50:00,DIS 2A,Enr: 23 of 24,23,24,n,,[],ROYCE   ,  00150  ,MAT SCI,F      ,10:00:00,10:50:00,37,1/12/1998 12:00:00 AM
MAT SCI 104     ,2014-11-14T11:00:00,2014-11-14T11:50:00,DIS 1B,Enr: 33 of 36,33,36,n,,[],ROYCE   ,  00150  ,MAT SCI,F      ,11:00:00,11:50:00,37,1/12/1998 12:00:00 AM
PHYSCI  173     ,2014-11-11T11:00:00,2014-11-11T12:15:00,LEC 1,Enr: 40 of 40,40,40,n,,[],ROYCE   ,  00150  ,PHYSCI ,TR     ,11:00:00,12:15:00,37,1/12/1998 12:00:00 AM
PHYSCI  173     ,2014-11-13T11:00:00,2014-11-13T12:15:00,LEC 1,Enr: 40 of 40,40,40,n,,[],ROYCE   ,  00150  ,PHYSCI ,TR     ,11:00:00,12:15:00,37,1/12/1998 12:00:00 AM
CLASSIC 30      ,2014-11-12T12:00:00,2014-11-12T12:50:00,DIS 1J,Enr: 25 of 25,25,25,n,,[],ROYCE   ,  00150  ,CLASSIC,W      ,12:00:00,12:50:00,37,1/12/1998 12:00:00 AM
HIST    13C     ,2014-11-14T12:00:00,2014-11-14T12:50:00,DIS 1K,Enr: 20 of 20,20,20,n,,[],ROYCE   ,  00150  ,HIST   ,F      ,12:00:00,12:50:00,37,1/12/1998 12:00:00 AM
SOCIOL  1       ,2014-11-10T12:00:00,2014-11-10T12:50:00,DIS 2A,Enr: 25 of 25,25,25,n,,[],ROYCE   ,  00150  ,SOCIOL ,M      ,12:00:00,12:50:00,37,1/12/1998 12:00:00 AM
CHEM    153A    ,2014-11-12T13:00:00,2014-11-12T13:50:00,DIS 1E,Enr: 26 of 29,26,29,n,,[],ROYCE   ,  00150  ,CHEM   ,W      ,13:00:00,13:50:00,37,1/12/1998 12:00:00 AM
EC ENGR 102     ,2014-11-14T13:00:00,2014-11-14T13:50:00,DIS 1C,Enr: 22 of 25,22,25,n,,[],ROYCE   ,  00150  ,EC ENGR,F      ,13:00:00,13:50:00,37,1/12/1998 12:00:00 AM
SOCIOL  101     ,2014-11-11T13:00:00,2014-11-11T13:50:00,DIS 1C,Enr: 25 of 25,25,25,n,,[],ROYCE   ,  00150  ,SOCIOL ,T      ,13:00:00,13:50:00,37,1/12/1998 12:00:00 AM
SOCIOL  132     ,2014-11-13T13:00:00,2014-11-13T13:50:00,DIS 1E,Enr: 25 of 25,25,25,n,,[],ROYCE   ,  00150  ,SOCIOL ,R      ,13:00:00,13:50:00,37,1/12/1998 12:00:00 AM
CHEM    14C     ,2014-11-13T14:00:00,2014-11-13T14:50:00,DIS 1J,Enr: 26 of 29,26,29,n,,[],ROYCE   ,  00150  ,CHEM   ,R      ,14:00:00,14:50:00,37,1/12/1998 12:00:00 AM
EC ENGR 102     ,2014-11-14T14:00:00,2014-11-14T14:50:00,DIS 1B,Enr: 26 of 28,26,28,n,,[],ROYCE   ,  00150  ,EC ENGR,F      ,14:00:00,14:50:00,37,1/12/1998 12:00:00 AM
ENGL    133     ,2014-11-10T14:00:00,2014-11-10T15:50:00,LEC 1,Enr: 12 of 30,12,30,n,,[],ROYCE   ,  00150  ,ENGL   ,MW     ,14:00:00,15:50:00,37,1/12/1998 12:00:00 AM
ENGL    133     ,2014-11-12T14:00:00,2014-11-12T15:50:00,LEC 1,Enr: 12 of 30,12,30,n,,[],ROYCE   ,  00150  ,ENGL   ,MW     ,14:00:00,15:50:00,37,1/12/1998 12:00:00 AM
LIFESCI 98XB    ,2014-11-11T15:30:00,2014-11-11T16:45:00,SEM 2,Enr: 30 of 30,30,30,n,,[],ROYCE   ,  00150  ,LIFESCI,TR     ,15:30:00,16:45:00,37,1/12/1998 12:00:00 AM
LIFESCI 98XB    ,2014-11-13T15:30:00,2014-11-13T16:45:00,SEM 2,Enr: 30 of 30,30,30,n,,[],ROYCE   ,  00150  ,LIFESCI,TR     ,15:30:00,16:45:00,37,1/12/1998 12:00:00 AM
CHEM    14B     ,2014-11-13T08:00:00,2014-11-13T08:50:00,DIS 1F,Enr: 26 of 26,26,26,n,,[],ROYCE   ,  00152  ,CHEM   ,R      ,08:00:00,08:50:00,30,12/16/2018 12:00:00 AM
EDUC    M108    ,2014-11-13T09:00:00,2014-11-13T09:50:00,DIS 1G,Enr: 25 of 25,5,5,y,Multiple-Listed Class,"['Education (EDUC) M108 - Sociology of Education', 'Sociology (SOCIOL) M175 - Sociology of Education']",ROYCE   ,  00152  ,EDUC   ,R      ,09:00:00,09:50:00,30,12/16/2018 12:00:00 AM
FRNCH   5       ,2014-11-10T09:00:00,2014-11-10T09:50:00,LEC 1,Enr: 1 of 1,1,1,n,,[],ROYCE   ,  00152  ,FRNCH  ,MWF    ,09:00:00,09:50:00,30,12/16/2018 12:00:00 AM
FRNCH   5       ,2014-11-12T09:00:00,2014-11-12T09:50:00,LEC 1,Enr: 1 of 1,1,1,n,,[],ROYCE   ,  00152  ,FRNCH  ,MWF    ,09:00:00,09:50:00,30,12/16/2018 12:00:00 AM
FRNCH   5       ,2014-11-14T09:00:00,2014-11-14T09:50:00,LEC 1,Enr: 1 of 1,1,1,n,,[],ROYCE   ,  00152  ,FRNCH  ,MWF    ,09:00:00,09:50:00,30,12/16/2018 12:00:00 AM
GERMAN  112     ,2014-11-11T09:00:00,2014-11-11T10:50:00,LEC 1,Enr: 25 of 25,25,25,n,,[],ROYCE   ,  00152  ,GERMAN ,T      ,09:00:00,10:50:00,30,12/16/2018 12:00:00 AM
FRNCH   3       ,2014-11-10T10:00:00,2014-11-10T10:50:00,LEC 2,Enr: 25 of 25,25,25,n,,[],ROYCE   ,  00152  ,FRNCH  ,MW     ,10:00:00,10:50:00,30,12/16/2018 12:00:00 AM
FRNCH   3       ,2014-11-12T10:00:00,2014-11-12T10:50:00,LEC 2,Enr: 25 of 25,25,25,n,,[],ROYCE   ,  00152  ,FRNCH  ,MW     ,10:00:00,10:50:00,30,12/16/2018 12:00:00 AM
SOCIOL  145     ,2014-11-13T10:00:00,2014-11-13T10:50:00,DIS 1D,Enr: 25 of 25,25,25,n,,[],ROYCE   ,  00152  ,SOCIOL ,R      ,10:00:00,10:50:00,30,12/16/2018 12:00:00 AM
ASIA AM 104B    ,2014-11-11T11:00:00,2014-11-11T13:50:00,FLD 1,Enr: 24 of 20,24,20,n,,[],ROYCE   ,  00152  ,ASIA AM,T      ,11:00:00,13:50:00,30,12/16/2018 12:00:00 AM
FRNCH   3       ,2014-11-10T11:00:00,2014-11-10T11:50:00,LEC 3,Enr: 25 of 25,25,25,n,,[],ROYCE   ,  00152  ,FRNCH  ,MW     ,11:00:00,11:50:00,30,12/16/2018 12:00:00 AM
FRNCH   3       ,2014-11-12T11:00:00,2014-11-12T11:50:00,LEC 3,Enr: 25 of 25,25,25,n,,[],ROYCE   ,  00152  ,FRNCH  ,MW     ,11:00:00,11:50:00,30,12/16/2018 12:00:00 AM
SOCIOL  145     ,2014-11-13T11:00:00,2014-11-13T11:50:00,DIS 1E,Enr: 25 of 25,25,25,n,,[],ROYCE   ,  00152  ,SOCIOL ,R      ,11:00:00,11:50:00,30,12/16/2018 12:00:00 AM
CLASSIC 30      ,2014-11-13T12:00:00,2014-11-13T12:50:00,DIS 1G,Enr: 25 of 25,25,25,n,,[],ROYCE   ,  00152  ,CLASSIC,R      ,12:00:00,12:50:00,30,12/16/2018 12:00:00 AM
FRNCH   3       ,2014-11-10T12:00:00,2014-11-10T12:50:00,LEC 4,Enr: 15 of 25,15,25,n,,[],ROYCE   ,  00152  ,FRNCH  ,MWF    ,12:00:00,12:50:00,30,12/16/2018 12:00:00 AM
FRNCH   3       ,2014-11-12T12:00:00,2014-11-12T12:50:00,LEC 4,Enr: 15 of 25,15,25,n,,[],ROYCE   ,  00152  ,FRNCH  ,MWF    ,12:00:00,12:50:00,30,12/16/2018 12:00:00 AM
FRNCH   3       ,2014-11-14T12:00:00,2014-11-14T12:50:00,LEC 4,Enr: 15 of 25,15,25,n,,[],ROYCE   ,  00152  ,FRNCH  ,MWF    ,12:00:00,12:50:00,30,12/16/2018 12:00:00 AM
DUTCH   103C    ,2014-11-10T13:00:00,2014-11-10T13:50:00,LEC 1,Enr: 7 of 25,7,25,n,,[],ROYCE   ,  00152  ,DUTCH  ,MWF    ,13:00:00,13:50:00,30,12/16/2018 12:00:00 AM
DUTCH   103C    ,2014-11-12T13:00:00,2014-11-12T13:50:00,LEC 1,Enr: 7 of 25,7,25,n,,[],ROYCE   ,  00152  ,DUTCH  ,MWF    ,13:00:00,13:50:00,30,12/16/2018 12:00:00 AM
DUTCH   103C    ,2014-11-14T13:00:00,2014-11-14T13:50:00,LEC 1,Enr: 7 of 25,7,25,n,,[],ROYCE   ,  00152  ,DUTCH  ,MWF    ,13:00:00,13:50:00,30,12/16/2018 12:00:00 AM
ASIA AM M112B   ,2014-11-10T14:00:00,2014-11-10T15:50:00,LEC 1,Enr: 31 of 30,10,10,y,Multiple-Listed Class,"['Asian American Studies (ASIA AM) M112B - Contemporary Asian American Literary Issues and Criticism', 'English (ENGL) M102B - Contemporary Asian American Literary Issues and Criticism']",ROYCE   ,  00152  ,ASIA AM,MW     ,14:00:00,15:50:00,30,12/16/2018 12:00:00 AM
ASIA AM M112B   ,2014-11-12T14:00:00,2014-11-12T15:50:00,LEC 1,Enr: 31 of 30,10,10,y,Multiple-Listed Class,"['Asian American Studies (ASIA AM) M112B - Contemporary Asian American Literary Issues and Criticism', 'English (ENGL) M102B - Contemporary Asian American Literary Issues and Criticism']",ROYCE   ,  00152  ,ASIA AM,MW     ,14:00:00,15:50:00,30,12/16/2018 12:00:00 AM
EC ENGR 2       ,2014-11-14T14:00:00,2014-11-14T14:50:00,DIS 1D,Enr: 0 of 0,0,0,n,,[],ROYCE   ,  00152  ,EC ENGR,F      ,14:00:00,14:50:00,30,12/16/2018 12:00:00 AM
FRNCH   116     ,2014-11-11T14:00:00,2014-11-11T16:50:00,LEC 1,Enr: 4 of 15,4,15,n,,[],ROYCE   ,  00152  ,FRNCH  ,T      ,14:00:00,16:50:00,30,12/16/2018 12:00:00 AM
FRNCH   118     ,2014-11-13T14:00:00,2014-11-13T16:50:00,LEC 1,Enr: 1 of 15,1,15,n,,[],ROYCE   ,  00152  ,FRNCH  ,R      ,14:00:00,16:50:00,30,12/16/2018 12:00:00 AM
ASIAN   M20     ,2014-11-13T17:00:00,2014-11-13T17:50:00,DIS 1A,Enr: 8 of 8,4,4,y,Multiple-Listed Class,"['Asian M20 - Visible Language: Study of Writing', 'Indo-European Studies (I E STD) M20 - Visible Language: Study of Writing', 'Near Eastern Languages (NR EAST) M20 - Visible Language: Study of Writing', 'Southeast Asian (SEASIAN) M20 - Visible Language: Study of Writing', 'Slavic (SLAVC) M20 - Visible Language: Study of Writing']",ROYCE   ,  00152  ,ASIAN  ,R      ,17:00:00,17:50:00,30,12/16/2018 12:00:00 AM
ASIAN   M20     ,2014-11-13T18:00:00,2014-11-13T18:50:00,DIS 1B,Enr: 8 of 8,4,4,y,Multiple-Listed Class,"['Asian M20 - Visible Language: Study of Writing', 'Indo-European Studies (I E STD) M20 - Visible Language: Study of Writing', 'Near Eastern Languages (NR EAST) M20 - Visible Language: Study of Writing', 'Southeast Asian (SEASIAN) M20 - Visible Language: Study of Writing', 'Slavic (SLAVC) M20 - Visible Language: Study of Writing']",ROYCE   ,  00152  ,ASIAN  ,R      ,18:00:00,18:50:00,30,12/16/2018 12:00:00 AM
GLBL ST 104     ,2014-11-12T09:00:00,2014-11-12T09:50:00,DIS 1B,Enr: 6 of 25,6,25,n,,[],ROYCE   ,  00154  ,GLBL ST,W      ,09:00:00,09:50:00,50,1/12/1998 12:00:00 AM
PHYSICS 5C      ,2014-11-14T09:00:00,2014-11-14T09:50:00,DIS 2C,Enr: 37 of 37,37,37,n,,[],ROYCE   ,  00154  ,PHYSICS,F      ,09:00:00,09:50:00,50,1/12/1998 12:00:00 AM
SOCIOL  110     ,2014-11-10T09:00:00,2014-11-10T09:50:00,DIS 1A,Enr: 26 of 25,26,25,n,,[],ROYCE   ,  00154  ,SOCIOL ,M      ,09:00:00,09:50:00,50,1/12/1998 12:00:00 AM
PUB PLC M222    ,2014-11-11T09:30:00,2014-11-11T10:45:00,LEC 1,Enr: 28 of 35,5,5,y,Multiple-Listed Class,"['Public Policy (PUB PLC) M222 - Transportation Economics, Finance, and Policy', 'Urban Planning (URBN PL) M256 - Transportation Economics, Finance, and Policy']",ROYCE   ,  00154  ,PUB PLC,TR     ,09:30:00,10:45:00,50,1/12/1998 12:00:00 AM
